code;number;edition;character;series;quality;obtainedDate;obtainedTimestamp;burnValue;dye.code;dye.name;frame;morphed;trimmed;tag;alias;wishlists;fights;dropQuality;dropper;grabber;guild;worker.effort;worker.style;worker.purity;worker.grabber;worker.dropper;worker.quickness;worker.toughness;worker.vanity;worker.recoveryDate;worker.recoveryTimestamp
jqlsmw;2049;1;Natalie from 300 Years Ago;I've Been Killing Slimes for 300 Years and Maxed Out My Level;0;Wed, 04 Aug 2021 02:37:37 GMT;1,62804E+12;2;;;;No;No;slimes;;1;0;0;;7,30858E+17;5,41339E+17;1;F;S;F;F;F;F;A;;
jv9n1q;13062;1;Strea;Sword Art Online: Infinity Moment;0;Wed, 04 Aug 2021 02:37:37 GMT;1,62804E+12;5;;;;No;No;watchlater;;1;0;0;7,30858E+17;7,30858E+17;5,21326E+17;1;F;S;F;F;A;F;B;;
j2dpkq;467;2;Naoyasu Uchimura;2.43: Seiin Koukou Danshi Volley-bu;1;Wed, 04 Aug 2021 02:30:15 GMT;1,62804E+12;8;;;;No;No;lp;;0;0;1;;7,32966E+17;8,31751E+17;5;F;S;S;F;D;F;A;;
j0jr41;1251;2;Flatorte;I've Been Killing Slimes for 300 Years and Maxed Out My Level;3;Wed, 04 Aug 2021 02:19:01 GMT;1,62804E+12;81;;;;No;No;slimes;;18;0;3;5,72602E+17;5,72602E+17;7,84294E+17;50;F;S;F;F;S;F;A;;
j03p95;7052;2;Sawako Yamanaka;K-On!;3;Wed, 04 Aug 2021 02:19:01 GMT;1,62804E+12;75;;;;No;No;watchlater;;11;0;3;5,72602E+17;5,72602E+17;7,84294E+17;44;F;S;F;F;S;F;B;;
j2hj82;17188;1;Subaru;Kaichou wa Maid-sama!;0;Wed, 04 Aug 2021 02:19:01 GMT;1,62804E+12;2;;;;No;No;watchlater;;1;0;0;5,72602E+17;5,72602E+17;7,04509E+17;1;F;S;F;F;A;F;B;;
j2fmbs;17265;1;Sankou;Tokyo Ghoul: Pinto;3;Wed, 04 Aug 2021 02:19:01 GMT;1,62804E+12;22;;;;No;No;tokyo;;1;0;3;5,72602E+17;5,72602E+17;7,04509E+17;14;F;S;F;F;S;F;B;;
jhfz69;17156;1;Nodoka's Mother;Rascal Does Not Dream of Bunny Girl Senpai;3;Wed, 04 Aug 2021 02:19:01 GMT;1,62804E+12;13;;;;No;No;aobuta;;1;0;3;;5,72602E+17;7,52315E+17;8;F;S;F;F;S;F;B;;
j0kdzq;6690;2;Howard Phillips Lovecraft;Bungou Stray Dogs 2nd Season;3;Wed, 04 Aug 2021 02:19:01 GMT;1,62804E+12;64;;;;No;No;bsd;;9;0;3;5,72602E+17;5,72602E+17;7,04509E+17;38;F;S;F;F;A;F;B;;
jhj9r4;16809;1;Akihiko Kayaba;Sword Art Online;2;Wed, 04 Aug 2021 02:19:01 GMT;1,62804E+12;19;;;;No;No;watchlater;;4;0;2;;5,72602E+17;7,52315E+17;13;F;S;F;F;S;F;B;;
j27kz5;7580;1;Motherkuma;Danganronpa V3: Killing Harmony;2;Wed, 04 Aug 2021 02:19:01 GMT;1,62804E+12;25;;;;No;No;watchlater;;5;0;2;7,30128E+17;5,72602E+17;7,52315E+17;14;F;S;F;F;S;F;A;;
jqgd2h;17158;1;Peach Terry;One-Punch Man 2;1;Wed, 04 Aug 2021 02:19:01 GMT;1,62804E+12;3;;;;No;No;watchlater;;1;0;1;4,04008E+17;5,72602E+17;7,52315E+17;1;F;S;F;F;F;F;B;;
j0p737;6530;2;Sally;BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense.;2;Wed, 04 Aug 2021 02:19:01 GMT;1,62804E+12;36;;;;No;No;watchlater;;56;0;2;5,72602E+17;5,72602E+17;7,84294E+17;21;F;S;F;F;A;F;B;;
j2d2sz;1860;2;Kuroto Nakano;The Helpful Fox Senko-san;3;Wed, 04 Aug 2021 02:17:48 GMT;1,62804E+12;53;;;;No;No;gold;;6;0;3;7,32966E+17;7,32966E+17;7,21059E+17;35;F;S;S;S;S;F;A;;
jvwgz7;6129;2;Satanichia Kurumizawa McDowell;Gabriel Dropout;4;Wed, 04 Aug 2021 01:50:29 GMT;1,62804E+12;209;;;;No;No;watchlater;;65;0;4;2,56407E+17;2,56407E+17;6,00888E+17;120;F;S;F;F;S;F;B;;
bzgdrp;4112;2;Lilia;Mushoku Tensei: Jobless Reincarnation;4;Wed, 04 Aug 2021 01:50:29 GMT;1,62804E+12;200;;;;No;No;jobless;;25;0;4;2,56407E+17;2,56407E+17;6,00888E+17;123;F;S;F;F;A;F;A;;
j2tpfg;16960;1;Gio;Black Clover;2;Wed, 04 Aug 2021 01:16:24 GMT;1,62804E+12;11;;;;No;No;watchlater;;1;0;2;7,32966E+17;7,32966E+17;7,21059E+17;6;F;S;S;S;C;F;B;;
j2hfb9;16942;1;Levi Kazama;Trinity Seven;2;Tue, 03 Aug 2021 13:24:05 GMT;1,628E+12;17;;;;No;No;trinity;;24;0;2;3,45266E+17;7,32966E+17;7,21059E+17;8;F;S;S;F;D;F;B;;
j2m9zm;8835;1;Arthur's Mother;Fire Force Season 2;2;Tue, 03 Aug 2021 09:55:49 GMT;1,62798E+12;17;;;;No;No;fire;;1;0;2;1,96238E+17;7,32966E+17;7,21059E+17;8;F;S;S;F;F;F;B;;
jhcc1d;6800;2;Souta Hori;Horimiya;2;Tue, 03 Aug 2021 09:22:21 GMT;1,62798E+12;58;;;;No;No;horimiya;;22;0;2;;7,32966E+17;8,31751E+17;35;F;S;S;F;B;F;B;;
jht8b8;1247;2;Nagomi Kinoshita;Kanojo, Okarishimasu;2;Tue, 03 Aug 2021 04:31:26 GMT;1,62797E+12;24;;;;No;No;watchlater;;3;0;2;;7,32966E+17;8,31751E+17;15;F;S;S;F;D;F;A;;
jhrxqv;6305;2;Green Heart;Hyperdimension Neptunia;4;Tue, 03 Aug 2021 00:29:00 GMT;1,62795E+12;136;;;;No;No;gold;;15;2;4;7,32966E+17;7,32966E+17;7,21059E+17;88;F;S;S;S;A;C;B;;
jqdc44;133;2;Kojiro Sasaki;Record of Ragnarok;2;Mon, 02 Aug 2021 10:35:21 GMT;1,6279E+12;54;;;;No;No;lp;;93;0;2;7,32966E+17;7,32966E+17;6,32549E+17;39;F;S;S;S;A;F;A;;
hw6nk0;69;2;Iroha Isshiki;My Teen Romantic Comedy SNAFU TOO!;4;Mon, 02 Aug 2021 10:30:07 GMT;1,6279E+12;274;;;heartofsilver;Yes;Yes;oregairu;Irohasu;129;0;2;;7,41745E+17;8,03119E+17;230;B;B;F;F;F;S;A;;
5sh8hg;2;1;Kuku;I've Been Killing Slimes for 300 Years and Maxed Out My Level;4;Mon, 02 Aug 2021 10:29:08 GMT;1,6279E+12;73;;;musicalnotes;Yes;Yes;slimes;Schifanoia;2;0;3;;8,15376E+17;8,14505E+17;58;B;A;F;F;F;F;A;;
jq765z;6891;2;Beelzebub;Obey Me!;2;Mon, 02 Aug 2021 09:26:12 GMT;1,6279E+12;74;;;;No;No;fs;;232;1;2;7,32966E+17;7,32966E+17;7,21059E+17;50;F;S;S;S;A;D;B;;
b89cbf;16583;1;Rafflesidon;One-Punch Man 2;1;Mon, 02 Aug 2021 07:11:42 GMT;1,62789E+12;3;;;;No;No;watchlater;;1;0;1;;3,0408E+17;7,21059E+17;1;F;S;F;F;F;F;B;;
5kg7rc;3902;2;Mumen Rider;One-Punch Man;0;Mon, 02 Aug 2021 07:11:42 GMT;1,62789E+12;13;;;;No;No;watchlater;;70;0;0;5,53842E+17;5,53842E+17;8,33804E+17;8;F;S;F;F;A;F;A;;
b9k1mq;11606;1;Doll Shop Owner;Wandering Witch: The Journey of Elaina;1;Mon, 02 Aug 2021 07:11:42 GMT;1,62789E+12;3;;;;No;No;elaina;;1;0;1;3,0408E+17;3,0408E+17;7,40378E+17;1;F;S;F;F;A;F;A;;
bdv5xw;16330;1;Anna Nishikinomiya;SHIMONETA: A Boring World Where the Concept of Dirty Jokes Doesn't Exist;2;Mon, 02 Aug 2021 07:11:42 GMT;1,62789E+12;41;;;;No;No;watchlater;;303;0;2;3,0408E+17;3,0408E+17;7,40378E+17;24;F;S;F;F;A;F;B;;
bs2v8n;16656;1;Sumireko Sanshouin;ORESUKI: Are you the only one who loves me?;2;Mon, 02 Aug 2021 07:11:42 GMT;1,62789E+12;23;;;;No;No;watchlater;;39;0;2;3,0408E+17;3,0408E+17;6,96278E+17;14;F;S;F;F;A;F;B;;
j02fjd;17004;1;Agu;Overlord III;2;Mon, 02 Aug 2021 07:11:42 GMT;1,62789E+12;4;;;;No;No;watchlater;;1;0;2;3,0408E+17;3,0408E+17;7,40378E+17;1;F;S;F;F;F;F;B;;
b90drh;16221;1;Minami Sagami;My Teen Romantic Comedy SNAFU TOO!;3;Mon, 02 Aug 2021 07:11:42 GMT;1,62789E+12;16;;;;No;No;oregairu;;1;0;3;3,0408E+17;3,0408E+17;6,96278E+17;9;F;S;F;F;S;F;B;;
bxfgtq;16886;1;Sayaka Fukui;Sound! Euphonium;1;Mon, 02 Aug 2021 07:11:42 GMT;1,62789E+12;4;;;;No;No;watchlater;;1;0;1;3,0408E+17;3,0408E+17;7,21059E+17;1;F;S;F;F;S;F;B;;
b90drw;16241;1;Taishi Kawasaki;My Teen Romantic Comedy SNAFU;3;Mon, 02 Aug 2021 07:11:42 GMT;1,62789E+12;8;;;;No;No;oregairu;;0;0;3;3,0408E+17;3,0408E+17;6,96278E+17;5;F;S;F;F;B;F;B;;
bl6lvl;16370;1;Alice's Brother;A Sister's All You Need;2;Mon, 02 Aug 2021 07:11:42 GMT;1,62789E+12;3;;;;No;No;watchlater;;1;0;2;;3,0408E+17;7,21059E+17;1;F;S;F;F;F;F;B;;
b2flv3;5858;2;Hogni Ragnar;Is It Wrong to Try to Pick Up Girls in a Dungeon? II;3;Mon, 02 Aug 2021 07:11:42 GMT;1,62789E+12;49;;;;No;No;watchlater;;1;0;3;5,53842E+17;5,53842E+17;8,55326E+17;28;F;S;F;F;B;F;A;;
5nz9r9;1001;2;Spotted Lactic Acid Bacteria;Cells at Work!!;3;Mon, 02 Aug 2021 07:11:42 GMT;1,62789E+12;46;;;;No;No;watchlater;;1;0;3;5,53842E+17;5,53842E+17;8,33804E+17;30;F;S;F;F;A;F;A;;
bn0bq3;15875;1;Takamizawa;Kaichou wa Maid-sama!;1;Mon, 02 Aug 2021 07:11:42 GMT;1,62789E+12;3;;;;No;No;watchlater;;0;0;1;5,53842E+17;5,53842E+17;8,55326E+17;1;F;S;F;F;A;F;B;;
klm538;1881;2;Anne Sieber;Boarding School Juliet;4;Mon, 02 Aug 2021 07:11:42 GMT;1,62789E+12;86;;;;No;No;boarding;;1;0;4;5,53842E+17;5,53842E+17;8,33804E+17;55;F;S;F;F;S;F;A;;
k78hzn;3774;2;Selizabeth Ingram;Magic Kaito 1412;0;Mon, 02 Aug 2021 07:11:42 GMT;1,62789E+12;3;;;;No;No;dcmk;;1;0;0;5,53842E+17;5,53842E+17;8,33804E+17;1;F;S;F;F;S;F;A;;
bkf5sz;5188;2;Rio Sonogami;Date A Live: Rio Reincarnation;2;Mon, 02 Aug 2021 07:11:42 GMT;1,62789E+12;38;;;;No;No;dal;;6;0;2;5,53842E+17;5,53842E+17;8,55326E+17;25;F;S;F;F;S;F;A;;
b4s0g6;10723;1;Minoura;Bungou Stray Dogs;1;Mon, 02 Aug 2021 07:11:42 GMT;1,62789E+12;4;;;;No;No;bsd;;1;0;1;5,53842E+17;5,53842E+17;8,55326E+17;1;F;S;F;F;S;F;B;;
bbptkk;5513;2;Spider;Magic Kaito;2;Mon, 02 Aug 2021 07:11:42 GMT;1,62789E+12;15;;;;No;No;dcmk;;2;0;2;4,66391E+17;5,53842E+17;8,55326E+17;9;F;S;F;F;F;F;A;;
j046nh;6557;2;Yona;Fire Force;2;Mon, 02 Aug 2021 07:11:42 GMT;1,62789E+12;33;;;;No;No;fire;;1;0;2;3,0408E+17;3,0408E+17;6,96278E+17;20;F;S;F;F;S;F;A;;
5djvh1;2830;2;Platelet Leader;Cells at Work!;2;Mon, 02 Aug 2021 07:11:42 GMT;1,62789E+12;49;;;;No;No;watchlater;;35;0;2;5,53842E+17;5,53842E+17;8,55326E+17;29;F;S;F;F;A;F;A;;
508dxf;4559;2;Keiko Momoi;Magic Kaito 1412;2;Mon, 02 Aug 2021 07:11:42 GMT;1,62789E+12;15;;;;No;No;dcmk;;0;0;2;;5,53842E+17;8,33804E+17;10;F;S;F;F;S;F;A;;
5090fh;4041;2;Assault;Fire Force;2;Mon, 02 Aug 2021 07:11:42 GMT;1,62789E+12;35;;;;No;No;fire;;3;0;2;5,53842E+17;5,53842E+17;8,33804E+17;23;F;S;F;F;S;F;A;;
blcnm5;16192;1;Mike Bananya;Bananya;2;Mon, 02 Aug 2021 07:11:42 GMT;1,62789E+12;24;;;;No;No;neko;;3;0;2;3,0408E+17;3,0408E+17;7,40378E+17;13;F;S;F;F;C;F;B;;
jqphw9;16904;1;Takashi Hagimoto;Kaichou wa Maid-sama!;1;Mon, 02 Aug 2021 02:32:08 GMT;1,62787E+12;2;;;;No;No;watchlater;;0;0;1;7,32966E+17;7,32966E+17;7,21059E+17;1;F;S;S;S;A;F;B;;
5t1tg6;3016;2;Juliet Persia;Boarding School Juliet;2;Sun, 01 Aug 2021 13:56:22 GMT;1,62783E+12;53;;;;No;No;boarding;;79;1;2;;2,66161E+17;8,31751E+17;33;F;S;F;F;B;D;A;;
j07dd4;10950;1;Miku Izayoi;Date a Live II;2;Sun, 01 Aug 2021 13:19:47 GMT;1,62782E+12;40;;;;No;No;dal;;62;0;2;7,32966E+17;7,32966E+17;7,21059E+17;25;F;S;S;S;A;F;C;;
j01p4z;10670;1;Iroha Isshiki;My Teen Romantic Comedy SNAFU TOO!;1;Sun, 01 Aug 2021 04:04:20 GMT;1,62779E+12;23;;;;No;No;oregairu;Irohasu;129;0;0;8,40016E+17;8,40016E+17;8,42892E+17;13;F;A;F;F;A;F;C;;
jvsh3d;6469;2;Shizu Delta;Overlord;2;Sat, 31 Jul 2021 17:15:35 GMT;1,62775E+12;45;;;;No;No;watchlater;;30;0;2;7,32966E+17;7,32966E+17;7,57946E+17;29;F;S;S;S;S;F;B;;
jvdtsd;6820;2;Hana Uzaki;Uzaki-chan Wants to Hang Out!;3;Sat, 31 Jul 2021 16:37:00 GMT;1,62775E+12;161;;;;No;No;watchlater;;206;1;3;7,32966E+17;7,32966E+17;7,21059E+17;104;F;S;S;S;A;D;B;;
jvtg04;3863;2;Takeo Kamado;Demon Slayer: Kimetsu no Yaiba;3;Sat, 31 Jul 2021 15:05:46 GMT;1,62774E+12;114;;;;No;No;demon;;3;1;3;7,32966E+17;7,32966E+17;7,21059E+17;79;F;S;S;S;S;D;A;;
jv3l2d;16978;1;Hinako Shiizaki;Date a Live;4;Sat, 31 Jul 2021 10:25:16 GMT;1,62773E+12;64;;;;No;No;dal;;1;0;4;7,32966E+17;7,32966E+17;7,04015E+17;43;F;S;S;S;A;F;B;;
jvrfc7;1793;2;Arurandeisu;Holostars;2;Sat, 31 Jul 2021 09:09:19 GMT;1,62772E+12;36;;;;No;No;gold;;17;0;2;7,32966E+17;7,32966E+17;7,21059E+17;24;F;S;S;S;A;F;A;;
jvwdcf;1033;2;Mamimi Samejima;FLCL;3;Sat, 31 Jul 2021 02:40:38 GMT;1,6277E+12;76;;;;No;No;gold;;63;0;3;7,32966E+17;7,32966E+17;7,04015E+17;53;F;S;S;S;A;F;A;;
jm385r;2134;2;Ranko Kanzaki;The iDOLM@STER: Cinderella Girls;4;Fri, 30 Jul 2021 14:10:23 GMT;1,62765E+12;147;;;;No;No;gold;;14;0;4;7,32966E+17;7,32966E+17;7,04015E+17;99;F;S;S;S;A;F;A;;
jmr8rx;6452;2;Seryu Ubiquitous;Akame ga Kill!;1;Fri, 30 Jul 2021 13:40:10 GMT;1,62765E+12;18;;;;No;No;gold;;7;0;1;7,32966E+17;7,32966E+17;7,04015E+17;15;F;S;S;S;S;F;B;;
1q1h6;827;1;Chitoge Kirisaki;Nisekoi;1;Fri, 30 Jul 2021 08:53:40 GMT;1,62764E+12;32;;;;No;No;nisekoi;;354;0;1;5,9237E+17;5,9237E+17;6,98975E+17;20;F;S;F;F;B;F;A;;
bc5j70;363;2;Nekomaru Nidai;Danganronpa 2: Goodbye Despair;2;Thu, 29 Jul 2021 10:59:31 GMT;1,62756E+12;43;;;;No;No;watchlater;;15;0;2;7,32966E+17;7,32966E+17;7,04015E+17;30;F;S;S;S;A;F;A;;
bc247l;6649;2;Secre Swallowtail;Black Clover;2;Thu, 29 Jul 2021 08:07:15 GMT;1,62755E+12;81;;;;No;No;fs;;398;2;2;7,32966E+17;7,32966E+17;7,21059E+17;54;F;S;S;S;A;C;B;;
bcq6zg;8829;1;Neopolitan;RWBY;1;Thu, 29 Jul 2021 07:27:47 GMT;1,62754E+12;18;;;;No;No;gold;;73;0;1;7,32966E+17;7,32966E+17;7,04015E+17;14;F;S;S;S;A;F;C;;
b6k6tj;12057;1;Hyouga;Dr. Stone;1;Wed, 28 Jul 2021 14:27:17 GMT;1,62748E+12;15;;;;No;No;watchlater;;9;1;1;7,32966E+17;7,32966E+17;7,21059E+17;9;F;S;S;S;B;D;C;;
b6wllf;5730;1;Cursed Corpse Bear;Jujutsu Kaisen;3;Wed, 28 Jul 2021 13:55:05 GMT;1,62748E+12;65;;;;No;No;jjk;;3;0;3;7,32966E+17;7,32966E+17;7,04015E+17;44;F;S;S;S;B;F;A;;
b6qc5m;5042;1;Pavolia Reine;Hololive ID;3;Wed, 28 Jul 2021 11:30:29 GMT;1,62747E+12;109;;;;No;No;gold;;46;1;3;7,32966E+17;7,32966E+17;7,21059E+17;70;F;S;S;S;A;D;B;;
bx6dtt;16620;1;Kyuku Zuzu;Overlord II;0;Wed, 28 Jul 2021 07:42:21 GMT;1,62746E+12;2;;;;No;No;watchlater;;1;0;0;7,32966E+17;7,32966E+17;7,57946E+17;1;F;S;S;S;A;F;B;;
bss5k5;10788;1;Dabi;My Hero Academia 2;1;Tue, 27 Jul 2021 10:03:02 GMT;1,62738E+12;41;;;;No;No;mha;;817;1;1;7,32966E+17;7,32966E+17;7,04015E+17;26;F;S;S;S;A;D;C;;
bss5q7;6373;2;Kurama;Kamisama Kiss;4;Tue, 27 Jul 2021 09:32:40 GMT;1,62738E+12;131;;;;No;No;gold;;27;0;4;7,32966E+17;7,32966E+17;7,04015E+17;86;F;S;S;S;A;F;B;;
5rxpht;4878;2;Tobio Kageyama;Haikyuu!!;2;Tue, 27 Jul 2021 09:26:55 GMT;1,62738E+12;87;;;;No;No;fs;;972;0;0;7,63119E+17;6,96857E+17;8,14856E+17;48;F;B;F;F;A;F;B;;
53741f;5254;2;Mare Bello Fiore;Overlord;0;Tue, 27 Jul 2021 09:26:55 GMT;1,62738E+12;11;;;;No;No;watchlater;;46;0;0;6,96857E+17;6,96857E+17;8,14856E+17;6;F;S;F;F;B;F;B;;
kkdbx5;3208;2;Climb;Overlord II;3;Tue, 27 Jul 2021 09:26:55 GMT;1,62738E+12;44;;;;No;No;watchlater;;4;0;3;6,96857E+17;6,96857E+17;8,14856E+17;26;F;S;F;F;B;F;A;;
kc5z18;7919;1;Zesshi Zetsumei;Overlord II;3;Tue, 27 Jul 2021 09:26:55 GMT;1,62738E+12;67;;;;No;No;watchlater;;25;0;3;6,22743E+17;6,22743E+17;8,486E+17;36;F;S;F;F;C;F;B;;
23b4wc;2033;2;Elsa Granhiert;Re:ZERO -Starting Life in Another World-;4;Tue, 27 Jul 2021 08:37:56 GMT;1,62738E+12;184;;;;No;No;zero;;22;13;4;7,32966E+17;7,32966E+17;6,48032E+17;143;F;S;S;S;S;S;A;;
bs5v8d;1564;1;Eno;I've Been Killing Slimes for 300 Years and Maxed Out My Level;1;Tue, 27 Jul 2021 00:36:01 GMT;1,62735E+12;7;;;;No;No;slimes;;1;0;1;7,00555E+17;7,00555E+17;7,21059E+17;5;F;S;F;F;S;F;A;;
bd7xc1;6282;2;Banri Watanuki;Inu X Boku Secret Service;2;Mon, 26 Jul 2021 13:05:42 GMT;1,6273E+12;22;;;;No;No;watchlater;;1;0;2;7,32966E+17;7,32966E+17;7,04015E+17;16;F;S;S;S;A;F;B;;
bdgn0z;6435;2;Kanon Matsubara;BanG Dream!;2;Mon, 26 Jul 2021 07:17:17 GMT;1,62728E+12;39;;;;No;No;gold;;35;0;2;7,32966E+17;7,32966E+17;7,04015E+17;26;F;S;S;S;A;F;B;;
bd31zk;1547;1;Natalie;I've Been Killing Slimes for 300 Years and Maxed Out My Level;3;Mon, 26 Jul 2021 06:59:18 GMT;1,62728E+12;22;;;;No;No;slimes;;1;0;3;3,24709E+17;5,30886E+17;7,21059E+17;14;F;S;F;F;C;F;A;;
bd3gfz;16626;1;Yumiko Miura;My Teen Romantic Comedy SNAFU TOO!;2;Mon, 26 Jul 2021 06:47:06 GMT;1,62728E+12;13;;;;No;No;oregairu;;1;1;2;7,32966E+17;7,32966E+17;7,04015E+17;8;F;S;S;S;A;D;B;;
bn4hdw;15831;1;Mira Yamana;Trinity Seven;2;Sun, 25 Jul 2021 14:41:41 GMT;1,62722E+12;14;;;;No;No;trinity;;7;0;2;6,38049E+17;6,38049E+17;7,05004E+17;9;F;S;F;F;A;F;B;;
bz7vbh;5983;2;First Pillar;Fire Force Season 2;1;Sun, 25 Jul 2021 14:41:41 GMT;1,62722E+12;22;;;;No;No;fire;;3;1;1;5,51678E+17;6,38049E+17;7,05004E+17;13;F;S;F;F;C;D;A;;
b8g3tl;6300;2;Sugimura;Bungou Stray Dogs;2;Sun, 25 Jul 2021 14:41:41 GMT;1,62722E+12;25;;;;No;No;bsd;;2;0;2;6,38049E+17;6,38049E+17;7,05004E+17;14;F;S;F;F;A;F;A;;
bpnmt2;16043;1;Ryuunosuke Akasaka;The Pet Girl of Sakurasou;3;Sun, 25 Jul 2021 14:41:41 GMT;1,62722E+12;24;;;;No;No;sakurasou;;15;0;3;;6,38049E+17;7,05004E+17;11;F;S;F;F;F;F;C;;
bj5zht;15436;1;Elsa Kanzaki;Sword Art Online Alternative: Gun Gale Online;4;Sun, 25 Jul 2021 14:41:41 GMT;1,62722E+12;56;;;;No;No;watchlater;;1;0;4;6,38049E+17;6,38049E+17;7,05004E+17;34;F;S;F;F;A;F;B;;
b7p9qd;16651;1;Ayako Kouchi;Hyouka;3;Sun, 25 Jul 2021 14:41:41 GMT;1,62722E+12;21;;;;No;No;watchlater;;1;0;3;6,38049E+17;6,38049E+17;7,05004E+17;13;F;S;F;F;A;F;B;;
btnld9;5818;2;Satanichia Kurumizawa McDowell;Gabriel Dropout;3;Sun, 25 Jul 2021 14:41:41 GMT;1,62722E+12;104;;;;No;No;watchlater;;65;0;3;6,38049E+17;6,38049E+17;7,05004E+17;60;F;S;F;F;A;F;B;;
bp08n1;5661;2;Rei Batsubami;Kakegurui XX;0;Sun, 25 Jul 2021 14:41:41 GMT;1,62722E+12;13;;;;No;No;kakegurui;;25;0;0;;6,38049E+17;7,05004E+17;6;F;S;F;F;A;F;B;;
bgrqld;10194;1;Akane Owari;Danganronpa 2: Goodbye Despair;2;Sun, 25 Jul 2021 14:41:41 GMT;1,62722E+12;48;;;;No;No;watchlater;;27;0;2;;6,38049E+17;7,05004E+17;24;F;S;F;F;F;F;B;;
b7z173;13652;1;Aiko;Detective Conan;2;Sun, 25 Jul 2021 14:41:41 GMT;1,62722E+12;2;;;;No;No;dcmk;;0;0;2;6,38049E+17;6,38049E+17;7,05004E+17;1;F;S;F;F;B;F;B;;
bjzmt5;15634;1;Dyne Woodwonder;Overlord;2;Sun, 25 Jul 2021 14:41:41 GMT;1,62722E+12;4;;;;No;No;watchlater;;1;0;2;6,38049E+17;6,38049E+17;7,05004E+17;1;F;S;F;F;A;F;B;;
brvgwf;11750;1;Aude;Is It Wrong to Try to Pick Up Girls in a Dungeon? III;1;Sun, 25 Jul 2021 14:41:41 GMT;1,62722E+12;2;;;;No;No;watchlater;;1;0;1;6,38049E+17;6,38049E+17;7,05004E+17;1;F;S;F;F;B;F;A;;
b78916;10472;1;Satoshi Fukube;Hyouka;4;Sun, 25 Jul 2021 14:26:21 GMT;1,62722E+12;53;;;;No;No;watchlater;;9;0;4;3,51693E+17;7,32966E+17;7,04015E+17;29;F;S;S;F;D;F;B;;
b7lsk7;10250;1;Nana Osaki;Nana;2;Sun, 25 Jul 2021 13:42:08 GMT;1,62722E+12;32;;;;No;No;gold;;371;0;2;7,32966E+17;7,32966E+17;7,04015E+17;19;F;S;S;S;A;F;C;;
b71cmp;6064;2;Kusuo Saiki;The Disastrous Life of Saiki K.;2;Sun, 25 Jul 2021 06:22:01 GMT;1,62719E+12;87;;;;No;No;fs;;886;0;2;7,32966E+17;7,32966E+17;7,04015E+17;56;F;S;S;S;S;F;B;;
b7b62b;239;2;Rem Saverem;Trigun;1;Sun, 25 Jul 2021 04:21:10 GMT;1,62719E+12;9;;;;No;No;lp;;9;0;1;7,32966E+17;7,32966E+17;7,04015E+17;5;F;S;S;S;A;F;A;;
btj6n8;9977;1;Isaac Ray Pelham Westcott;Date a Live II;1;Sat, 24 Jul 2021 07:34:15 GMT;1,62711E+12;5;;;;No;No;dal;;3;0;1;7,32966E+17;7,32966E+17;7,04015E+17;1;F;S;S;S;A;F;C;;
bt53n3;16532;1;Oda Nobunaga;Fate/KOHA-ACE;2;Sat, 24 Jul 2021 05:53:15 GMT;1,62711E+12;17;;;;No;No;watchlater;;79;0;2;7,32966E+17;7,32966E+17;7,04015E+17;9;F;S;S;S;S;F;C;;
btvrd0;457;1;Flint;Girls und Panzer das Finale;0;Sat, 24 Jul 2021 01:37:32 GMT;1,62709E+12;2;;;;No;No;lp;;1;0;0;7,32966E+17;7,32966E+17;7,04015E+17;1;F;S;S;S;A;F;A;;
btm8ng;16359;1;Maruru;Dark Side Cat;2;Sat, 24 Jul 2021 01:07:21 GMT;1,62709E+12;8;;;;No;No;neko;;1;0;2;7,32966E+17;7,32966E+17;7,04015E+17;5;F;S;S;S;A;F;B;;
b8rqbq;679;2;Yggdrasil;Granblue Fantasy the Animation;1;Fri, 23 Jul 2021 16:00:19 GMT;1,62706E+12;17;;;;No;No;lp;;6;0;1;7,32966E+17;7,32966E+17;7,04015E+17;10;F;S;S;S;S;F;A;;
b8bscn;5626;2;Rabo;Noragami;3;Fri, 23 Jul 2021 11:12:46 GMT;1,62704E+12;58;;;;No;No;noragami;;3;0;3;7,32966E+17;7,32966E+17;7,04015E+17;40;F;S;S;S;A;F;B;;
b8bhw0;16262;1;Rororo;Overlord II;4;Fri, 23 Jul 2021 10:52:53 GMT;1,62704E+12;29;;;;No;No;watchlater;;1;0;4;7,32966E+17;7,32966E+17;7,04015E+17;16;F;S;S;S;D;F;B;;
b854z9;6083;2;Azusa Hamaoka;Grand Blue;1;Fri, 23 Jul 2021 10:19:01 GMT;1,62704E+12;26;;;;No;No;gold;;52;0;1;7,32966E+17;7,32966E+17;7,04015E+17;18;F;S;S;S;S;F;B;;
b8hxx6;6135;2;Kiss-Shot;Monogatari Series: Second Season;1;Fri, 23 Jul 2021 07:03:04 GMT;1,62702E+12;37;;;;No;No;fs;;377;1;1;7,32966E+17;7,32966E+17;7,04015E+17;24;F;S;S;S;S;D;B;;
b8hqxs;16499;1;Dust;KonoSuba: God's blessing on this wonderful world!;1;Fri, 23 Jul 2021 06:31:09 GMT;1,62702E+12;4;;;;No;No;konosuba;;1;0;1;;7,32966E+17;7,04015E+17;1;F;S;S;F;F;F;B;;
