"code","number","edition","character","series","quality","obtainedDate","obtainedTimestamp","burnValue","dye.code","dye.name","frame","morphed","trimmed","tag","alias","wishlists","fights","dropQuality","dropper","grabber","guild","worker.effort","worker.style","worker.purity","worker.grabber","worker.dropper","worker.quickness","worker.toughness","worker.vanity","worker.recoveryDate","worker.recoveryTimestamp"
"whm37c","10883","1","Shokichi","UzaMaid!","1","Wed, 28 Apr 2021 12:37:54 GMT","1619613474390","3","","","","No","No","keep","","1","0","1","737261106959220806","732966109916954677","721059198816747580","1","F","S","S","F","A","F","A","",""
"hd5rkl","577","2","Kaede Azusagawa","Rascal Does Not Dream of Bunny Girl Senpai","2","Wed, 28 Apr 2021 12:22:02 GMT","1619612522641","80","","","","No","No","aobuta","","176","0","2","331706812405383178","331706812405383178","797211775825215499","51","F","S","F","F","A","F","A","",""
"wq6965","9031","1","Yushiro","Demon Slayer: Kimetsu no Yaiba","3","Wed, 28 Apr 2021 11:19:37 GMT","1619608777283","120","","","","No","No","demon","","29","3","3","732966109916954677","732966109916954677","632548882231984129","80","F","S","S","S","A","B","C","",""
"wqskzs","1836","2","Akako's Servant","Magic Kaito 1412","1","Wed, 28 Apr 2021 08:45:10 GMT","1619599510530","5","","","","No","No","dcmk","","1","0","1","218756036570382336","732966109916954677","632548882231984129","1","F","S","S","F","A","F","A","",""
"wqskn8","10744","1","Yamada","Nisekoi","2","Wed, 28 Apr 2021 08:41:01 GMT","1619599261373","1","","","","No","No","nisekoi","","1","0","2","764118714890059826","732966109916954677","632548882231984129","0","F","S","S","F","F","F","A","",""
"wqd15v","10763","1","Yuu Otosaka","Charlotte","0","Wed, 28 Apr 2021 08:29:20 GMT","1619598560766","11","","","","No","No","watchlater","","145","1","0","239865294670004224","732966109916954677","632548882231984129","6","F","S","S","F","A","D","B","",""
"wqt16z","10734","1","Jin Katsuragi","Domestic Girlfriend","1","Wed, 28 Apr 2021 06:51:36 GMT","1619592696179","2","","","","No","No","watchlater","","1","0","1","310016378730053633","732966109916954677","721059198816747580","1","F","S","S","F","A","F","A","",""
"wqt1x9","703","2","Jin Norizuki","Pretty Rhythm: Rainbow Live","2","Wed, 28 Apr 2021 06:50:51 GMT","1619592651617","18","","","","No","No","lp","","1","0","2","732966109916954677","732966109916954677","721059198816747580","15","F","S","S","S","B","F","A","",""
"wq8bkg","5169","1","Hanpen","Love Live! Nijigasaki High School Idol Club","2","Wed, 28 Apr 2021 06:03:51 GMT","1619589831654","13","","","","No","No","neko","","3","0","2","754160205561987115","732966109916954677","721059198816747580","6","F","S","S","F","F","F","A","",""
"wvj5m0","10568","1","Adelt Kirisaki Wogner","Nisekoi","1","Wed, 28 Apr 2021 05:08:12 GMT","1619586492192","1","","","","No","No","nisekoi","","1","0","1","475729941347041291","759323886935474197","648031568756998155","0","F","S","F","F","F","F","A","",""
"w0p0wn","10596","1","Shiho Fukaya","The Pet Girl of Sakurasou","1","Wed, 28 Apr 2021 05:08:12 GMT","1619586492190","3","","","","No","No","sakurasou","","0","0","1","732966109916954677","759323886935474197","721059198816747580","1","F","S","F","S","C","F","A","",""
"29lqm4","9876","1","Kotomi Kano","Rascal Does Not Dream of Bunny Girl Senpai","1","Wed, 28 Apr 2021 05:08:12 GMT","1619586492190","7","","","","No","No","aobuta","","3","0","1","759323886935474197","759323886935474197","648031568756998155","5","F","S","F","F","A","F","B","",""
"wvrcbp","5857","1","Village Boy","Wandering Witch: The Journey of Elaina","3","Wed, 28 Apr 2021 05:08:12 GMT","1619586492190","7","","","","No","No","elaina","","0","0","3","340468201143926785","759323886935474197","721059198816747580","5","F","S","F","F","F","F","A","",""
"w0xx64","6148","1","Selena's Mother","Wandering Witch: The Journey of Elaina","2","Tue, 27 Apr 2021 15:57:13 GMT","1619539033578","6","","","","No","No","elaina","","2","0","2","342322257995104268","732966109916954677","721059198816747580","5","F","S","S","F","A","F","A","",""
"w0snkg","10674","1","Kosaki Onodera","Nisekoi","0","Tue, 27 Apr 2021 15:06:32 GMT","1619535992266","11","","","","No","No","nisekoi","","137","0","0","833145032650784808","732966109916954677","721059198816747580","8","F","S","S","F","A","F","C","",""
"w07zv3","1728","2","Mitsuha Miyamizu","your name.","2","Tue, 27 Apr 2021 14:02:16 GMT","1619532136474","83","","","","No","No","yourname","","376","6","0","732966109916954677","732966109916954677","721059198816747580","59","F","B","S","S","S","S","A","",""
"w08500","1694","2","Tsumiki Miniwa","Place to Place","0","Tue, 27 Apr 2021 12:39:56 GMT","1619527196539","12","","","","No","No","cute","","67","3","0","732966109916954677","732966109916954677","721059198816747580","8","F","S","S","S","S","B","A","",""
"w0l4km","79","2","Yasuaki Ou","Darker than Black","2","Tue, 27 Apr 2021 12:39:18 GMT","1619527158518","11","","","","No","No","lp","","1","0","2","","732966109916954677","797211775825215499","6","F","S","S","F","C","F","A","",""
"w0lmth","10439","1","Mimi","She and Her Cat","2","Tue, 27 Apr 2021 11:49:48 GMT","1619524188787","12","","","","No","No","neko","","1","0","2","732966109916954677","732966109916954677","721059198816747580","8","F","S","S","S","S","F","A","",""
"w03j4q","10687","1","Sachi Komine","The Fruit of Grisaia","3","Tue, 27 Apr 2021 08:35:41 GMT","1619512541785","29","","","","No","No","watchlater","","20","0","3","644172312421203969","732966109916954677","721059198816747580","16","F","S","S","F","F","F","A","",""
"w030vm","2562","1","Spider","Magic Kaito","2","Tue, 27 Apr 2021 08:20:28 GMT","1619511628542","5","","","","No","No","dcmk","","2","0","2","833603169409433600","732966109916954677","721059198816747580","1","F","S","S","F","S","F","A","",""
"w059qv","10522","1","Rishi Ramanathan","Detective Conan: The Fist of Blue Sapphire","1","Tue, 27 Apr 2021 02:28:04 GMT","1619490484978","1","","","","No","No","dcmk","","1","0","1","400118354377179138","732966109916954677","721059198816747580","0","F","S","S","F","F","F","B","",""
"bhn1","23","1","Kokoro Inogashira","Classroom of the Elite","2","Tue, 27 Apr 2021 02:27:39 GMT","1619490459285","16","","","","No","No","cote","","1","1","2","","394716205577011202","662396654846083074","9","F","S","F","F","B","D","A","",""
"wv43xj","2015","2","Flan","Epic Seven","2","Mon, 26 Apr 2021 13:25:42 GMT","1619443542319","32","","","","No","No","cute","","2","2","2","732966109916954677","732966109916954677","721059198816747580","24","F","S","S","S","A","C","A","",""
"wvzt0n","7158","1","Minato Aqua","Hololive: Holo no Graffiti","2","Mon, 26 Apr 2021 12:54:38 GMT","1619441678304","66","","","","No","No","cute","","215","0","2","732966109916954677","732966109916954677","721059198816747580","43","F","S","S","S","A","F","B","",""
"wvznxh","501","2","Tsumugi","Princess Connect! Re: Dive","2","Mon, 26 Apr 2021 12:37:50 GMT","1619440670723","28","","","","No","No","lp","","1","3","2","732966109916954677","732966109916954677","648031568756998155","20","F","S","S","S","A","B","A","",""
"wvnz1m","2530","2","Fran","Wandering Witch: The Journey of Elaina","2","Mon, 26 Apr 2021 12:19:10 GMT","1619439550346","30","","","","No","No","elaina","","9","3","2","810138483095896065","810138483095896065","648031568756998155","21","F","S","F","F","S","B","A","",""
"wv14m9","10641","1","Tamanawa","My Teen Romantic Comedy SNAFU TOO!","2","Mon, 26 Apr 2021 12:04:10 GMT","1619438650691","3","","","","No","No","oregairu","","1","0","2","220550848629964800","732966109916954677","721059198816747580","1","F","S","S","F","B","F","A","",""
"wvj489","8754","1","Saika Totsuka","My Teen Romantic Comedy SNAFU OVA","2","Mon, 26 Apr 2021 10:22:41 GMT","1619432561571","45","","","","No","No","oregairu","","95","1","2","732966109916954677","732966109916954677","648031568756998155","29","F","S","S","S","S","D","C","",""
"wvkxw1","10605","1","Itsuki Marude","Tokyo Ghoul","1","Mon, 26 Apr 2021 08:04:40 GMT","1619424280071","4","","","","No","No","tokyo","","1","0","1","732966109916954677","732966109916954677","648031568756998155","1","F","S","S","S","S","F","A","",""
"wv28tx","10528","1","Migisuke Aiba","Nisekoi OVA","2","Mon, 26 Apr 2021 06:26:53 GMT","1619418413297","3","","","","No","No","nisekoi","","1","0","2","732966109916954677","732966109916954677","648031568756998155","1","F","S","S","S","B","F","A","",""
"wvqt5m","10514","1","Raku's Father","Nisekoi","1","Mon, 26 Apr 2021 05:07:49 GMT","1619413669603","2","","","","No","No","nisekoi","","1","0","1","525326160901701633","732966109916954677","648031568756998155","1","F","S","S","F","A","F","A","",""
"wvqwtm","10415","1","Tooru Amuro","Detective Conan","2","Mon, 26 Apr 2021 04:42:47 GMT","1619412167332","6","","","","No","No","dcmk","","18","0","2","732966109916954677","732966109916954677","648031568756998155","5","F","S","S","S","A","F","B","",""
"wv00vd","10491","1","Fuu","Nisekoi:","1","Mon, 26 Apr 2021 04:02:18 GMT","1619409738710","4","","","","No","No","nisekoi","","1","1","1","401958355285049346","401958355285049346","648031568756998155","1","F","S","F","F","D","D","A","",""
"wmc63b","2453","2","Aldarp Alex Barnes","KonoSuba: God's blessing on this wonderful world! 2","3","Mon, 26 Apr 2021 02:41:28 GMT","1619404888802","33","","","","No","No","konosuba","","0","1","3","712500148936376453","732966109916954677","648031568756998155","21","F","S","S","F","A","D","A","",""
"wmcb7h","10516","1","Migisuke Aiba","Nisekoi OVA","0","Mon, 26 Apr 2021 02:17:45 GMT","1619403465162","1","","","","No","No","nisekoi","","1","0","0","323698831135080450","732966109916954677","648031568756998155","0","F","S","S","F","A","F","A","",""
"wmcmj8","1672","2","Saori Hidaka","D4DJ First Mix","1","Mon, 26 Apr 2021 02:09:32 GMT","1619402972670","13","","","","No","No","cute","","9","2","1","732966109916954677","732966109916954677","648031568756998155","8","F","S","S","S","S","C","A","",""
"wmx61j","10582","1","Gorisawa","Nisekoi","2","Mon, 26 Apr 2021 01:32:50 GMT","1619400770479","1","","","","No","No","nisekoi","","1","0","2","371734896802136065","759323886935474197","648031568756998155","0","F","S","F","F","S","F","A","",""
"27bssn","3471","1","Eris Boreas Greyrat","Mushoku Tensei: Jobless Reincarnation","4","Mon, 26 Apr 2021 01:25:54 GMT","1619400354808","252","","","","No","No","jobless","","712","0","4","","743132130770681977","816750235669626902","134","F","S","F","F","F","F","B","",""
"2nfvr2","1345","2","Akiko Yosano","Bungou Stray Dogs","2","Sun, 25 Apr 2021 16:53:00 GMT","1619369580312","58","","","","No","No","bsd","","127","0","2","","757748190400479243","786618485605138483","34","F","S","F","F","F","F","A","",""
"q7mjfs","48","2","Rosemary","Wandering Witch: The Journey of Elaina","1","Sun, 25 Apr 2021 16:53:00 GMT","1619369580311","12","","","","No","No","elaina","","3","0","1","757748190400479243","757748190400479243","786618485605138483","8","F","S","F","F","S","F","A","",""
"wm5p53","10245","1","Marika Tachibana","Nisekoi","1","Sun, 25 Apr 2021 14:23:02 GMT","1619360582964","11","","","","No","No","nisekoi","","32","0","1","308287952230940672","732966109916954677","648031568756998155","8","F","S","S","F","A","F","B","",""
"wm0vj4","10362","1","Masashi Tougaito","Hyouka","3","Sun, 25 Apr 2021 08:51:04 GMT","1619340664608","15","","","","No","No","watchlater","","1","0","3","788826666943512636","732966109916954677","648031568756998155","9","F","S","S","F","F","F","A","",""
"wm0vjm","10730","1","Daigo","My Hero Academia: Two Heroes","0","Sun, 25 Apr 2021 08:50:50 GMT","1619340650297","1","","","","No","No","mha","","1","0","0","732966109916954677","732966109916954677","648031568756998155","0","F","S","S","S","B","F","A","",""
"wmmpnx","2212","1","Freia Arlgrande Jioral","Redo of Healer","2","Sun, 25 Apr 2021 07:33:59 GMT","1619336039323","60","","","","No","No","fs","","81","0","2","732966109916954677","732966109916954677","648031568756998155","41","F","S","S","S","A","F","A","",""
"2svqs6","5688","1","Selena's Father","Wandering Witch: The Journey of Elaina","0","Sun, 25 Apr 2021 06:09:36 GMT","1619330976750","1","","","","No","No","elaina","","1","0","0","732966109916954677","759323886935474197","721059198816747580","0","F","S","F","S","F","F","A","",""
"2szq63","10382","1","Honda","Nisekoi","3","Sun, 25 Apr 2021 06:09:36 GMT","1619330976750","17","","","","No","No","nisekoi","","1","0","3","96300541541351424","759323886935474197","648031568756998155","9","F","S","F","F","F","F","A","",""
"2csqbk","2590","2","Yato","Noragami","3","Sun, 25 Apr 2021 04:31:18 GMT","1619325078799","172","","","","No","No","noragami","","625","2","3","732966109916954677","732966109916954677","648031568756998155","118","F","S","S","S","B","C","A","",""
"2ctmsp","10659","1","Seishirou Tsugumi","Nisekoi","3","Sun, 25 Apr 2021 02:34:56 GMT","1619318096891","68","","","","No","No","nisekoi","","82","0","3","367141889532624896","732966109916954677","648031568756998155","43","F","S","S","F","A","F","B","",""
"2cl1n1","10353","1","Kazuki Kazami","The Fruit of Grisaia","2","Sun, 25 Apr 2021 01:39:13 GMT","1619314753916","21","","","","No","No","watchlater","","35","0","2","732966109916954677","732966109916954677","721059198816747580","15","F","S","S","S","A","F","A","",""
"2c9xp8","10423","1","Rabbit Student","The Pet Girl of Sakurasou","2","Sun, 25 Apr 2021 00:43:30 GMT","1619311410058","5","","","","No","No","sakurasou","","1","0","2","732966109916954677","732966109916954677","721059198816747580","1","F","S","S","S","A","F","A","",""
"2chdc9","2042","2","Shoko Makinohara","Rascal Does Not Dream of Bunny Girl Senpai","3","Sat, 24 Apr 2021 16:03:14 GMT","1619280194007","142","","","","No","No","aobuta","","70","10","3","219495051259150357","732966109916954677","648031568756998155","105","F","S","S","F","A","S","A","",""
"2c042q","10371","1","Anpu","The Disastrous Life of Saiki K.","2","Sat, 24 Apr 2021 14:31:24 GMT","1619274684265","16","","","","No","No","neko","","5","0","2","732966109916954677","732966109916954677","721059198816747580","9","F","S","S","S","S","F","B","",""
"2cvbr7","10560","1","Misako Sakaki","The Fruit of Grisaia","2","Sat, 24 Apr 2021 13:39:03 GMT","1619271543281","4","","","","No","No","watchlater","","1","0","2","774297724303573072","732966109916954677","648031568756998155","1","F","S","S","F","F","F","A","",""
"2x2tff","2344","2","Shikamaru Nara","Naruto","1","Sat, 24 Apr 2021 12:33:19 GMT","1619267599374","40","","","","No","No","fs","","189","1","1","","282708223050514433","797211775825215499","26","F","S","F","F","A","D","A","",""
"2scvd5","3547","1","Roxy Migurdia","Mushoku Tensei: Jobless Reincarnation","2","Sat, 24 Apr 2021 12:18:21 GMT","1619266701015","63","","","","No","No","jobless","","1043","4","2","494024226530131968","494024226530131968","540784184470274069","40","F","S","F","F","B","A","B","",""
"26tw1m","8613","1","Nagomi Kinoshita","Kanojo, Okarishimasu","3","Sat, 24 Apr 2021 06:41:49 GMT","1619246509328","21","","","","No","No","watchlater","","3","0","3","134969627796176897","732966109916954677","648031568756998155","11","F","S","S","F","C","F","B","",""
"269pql","2022","2","Maho Hiyajou","Steins;Gate 0","2","Sat, 24 Apr 2021 04:32:53 GMT","1619238773437","43","","","","No","No","steins","","30","2","2","732966109916954677","732966109916954677","721059198816747580","31","F","S","S","S","A","C","A","",""
"263t83","98","1","Principal Inukai","Marudase Kintarou","2","Sat, 24 Apr 2021 03:23:58 GMT","1619234638436","1","","","","No","No","lp","","1","0","2","732966109916954677","732966109916954677","721059198816747580","0","F","S","S","S","D","F","A","",""
"h022gp","2595","1","Niké","Wandering Witch: The Journey of Elaina","4","Sat, 24 Apr 2021 02:07:29 GMT","1619230049142","104","","","","No","No","elaina","","3","0","4","422105500142796800","422105500142796800","795795423838470186","56","F","S","F","F","F","F","A","",""
"264xmp","7791","1","Kyouka Izumi","Bungou Stray Dogs","4","Sat, 24 Apr 2021 01:41:11 GMT","1619228471774","225","","","","No","No","bsd","","133","0","4","599092555996463112","599092555996463112","721059198816747580","124","F","S","F","F","A","F","C","",""
"26znth","990","2","Sophie","Persona 5 Strikers","1","Sat, 24 Apr 2021 00:41:34 GMT","1619224894566","14","","","","No","No","lp","","6","0","1","732966109916954677","732966109916954677","721059198816747580","10","F","S","S","S","A","F","A","",""
"2x7khw","829","2","Kneesocks","Panty & Stocking with Garterbelt","0","Fri, 23 Apr 2021 13:54:14 GMT","1619186054693","9","","","","No","No","lp","","14","2","0","732966109916954677","732966109916954677","721059198816747580","5","F","S","S","S","S","C","A","",""
"2xtj35","10262","1","Master Raku","Nisekoi:","3","Fri, 23 Apr 2021 13:25:20 GMT","1619184320470","11","","","","No","No","nisekoi","","1","0","3","418115912290533376","806486939163033650","648031568756998155","6","F","S","F","F","F","F","A","",""
"2x8f6s","2160","2","Teddy","Diabolik Lovers","2","Fri, 23 Apr 2021 12:57:31 GMT","1619182651293","22","","","","No","No","keep","","3","2","2","732966109916954677","732966109916954677","648031568756998155","19","F","S","S","S","S","C","A","",""
"2xl68b","9456","1","Karino Shuka","Darwin's Game","2","Fri, 23 Apr 2021 12:27:08 GMT","1619180828543","47","","","","No","No","gold","","84","1","2","732966109916954677","732966109916954677","648031568756998155","30","F","S","S","S","A","D","C","",""
"2xrj11","2359","2","Mifuyu Azusa","Magia Record: Puella Magi Madoka Magica Side Story","2","Fri, 23 Apr 2021 07:36:42 GMT","1619163402111","24","","","","No","No","cute","","1","0","2","732966109916954677","732966109916954677","721059198816747580","18","F","S","S","S","A","F","A","",""
"2xn9ck","10337","1","Tatami Nakagame","My Hero Academia 3","3","Fri, 23 Apr 2021 04:14:55 GMT","1619151295218","51","","","","No","No","mha","","1","0","3","449341682324996096","732966109916954677","721059198816747580","30","F","S","S","F","F","F","A","",""
"2xn8k5","7979","1","Zack","Angels of Death","2","Fri, 23 Apr 2021 04:14:02 GMT","1619151242280","63","","","","No","No","watchlater","","289","1","2","732966109916954677","732966109916954677","648031568756998155","43","F","S","S","S","A","D","C","",""
"2xbt22","10334","1","Adrian Alucard Tepes","Castlevania","2","Fri, 23 Apr 2021 02:55:59 GMT","1619146559117","32","","","","No","No","fs","","227","0","2","732966109916954677","732966109916954677","648031568756998155","20","F","S","S","S","A","F","C","",""
"2x24b5","10406","1","Taishi Kawasaki","My Teen Romantic Comedy SNAFU","0","Fri, 23 Apr 2021 00:24:44 GMT","1619137484757","1","","","","No","No","oregairu","","0","0","0","806486939163033650","806486939163033650","721059198816747580","0","F","S","F","F","B","F","A","",""
"2sg0l3","10301","1","Aoi Kogure","Baka and Test - Summon the Beasts 2","2","Thu, 22 Apr 2021 15:04:27 GMT","1619103867036","8","","","","No","No","cute","","1","0","2","732966109916954677","732966109916954677","721059198816747580","5","F","S","S","S","A","F","A","",""
"0qtv41","3870","1","Chitoge Kirisaki","Nisekoi","4","Thu, 22 Apr 2021 14:20:32 GMT","1619101232045","258","","","","No","No","nisekoi","","328","0","4","","443224402092490755","614198457120456725","140","F","S","F","F","F","F","B","",""
"2s42w1","216","2","Silence Suzuka","Uma Musume: Pretty Derby","0","Thu, 22 Apr 2021 12:48:58 GMT","1619095738109","7","","","","No","No","lp","","15","1","0","732966109916954677","732966109916954677","721059198816747580","5","F","S","S","S","S","D","A","",""
"hzwtb0","209","2","Yuna","Kuma Kuma Kuma Bear","2","Thu, 22 Apr 2021 11:13:58 GMT","1619090038977","59","","","","No","No","cute","","124","3","2","","690970308672356447","213780562161172480","40","F","S","F","F","S","B","A","",""
"2sn90v","1707","2","Anna","The Promised Neverland","2","Thu, 22 Apr 2021 10:51:02 GMT","1619088662964","40","","","","No","No","fs","","1","5","2","732966109916954677","732966109916954677","648031568756998155","33","F","S","S","S","S","S","A","",""
"2h4j90","7308","1","Ayato Kirishima","Tokyo Ghoul","3","Thu, 22 Apr 2021 10:31:39 GMT","1619087499200","121","","","","No","No","tokyo","","67","0","3","816803497139372032","262589708536643594","771362151642169375","61","F","S","F","F","F","F","B","",""
"2lj9lc","7731","1","Darkness","KonoSuba: God's blessing on this wonderful world!","3","Thu, 22 Apr 2021 10:31:39 GMT","1619087499200","144","","","","No","No","konosuba","","454","0","3","262589708536643594","262589708536643594","771362151642169375","80","F","S","F","F","A","F","B","",""
"h3r09k","8090","1","Haise Sasaki","Tokyo Ghoul:re","0","Thu, 22 Apr 2021 10:31:39 GMT","1619087499200","15","","","","No","No","tokyo","","65","0","0","816803497139372032","816803497139372032","771362151642169375","9","F","S","F","F","A","F","B","",""
"2swxpn","2388","1","Masamichi Isami","A Whisker Away","2","Thu, 22 Apr 2021 06:46:28 GMT","1619073988680","11","","","","No","No","watchlater","","1","0","2","732966109916954677","732966109916954677","721059198816747580","8","F","S","S","S","A","F","A","",""
"2swgfs","10226","1","Erena Mochizuki","Girl Friend BETA","2","Thu, 22 Apr 2021 06:28:15 GMT","1619072895441","9","","","","No","No","cute","","1","0","2","213456115973750784","732966109916954677","721059198816747580","5","F","S","S","F","F","F","A","",""
"2s2hwn","10174","1","Kazuki Kazami","The Fruit of Grisaia","2","Thu, 22 Apr 2021 05:34:12 GMT","1619069652536","21","","","","No","No","watchlater","","35","1","2","732966109916954677","732966109916954677","648031568756998155","15","F","S","S","S","A","D","A","",""
"2sm0mf","7300","1","Seiran Hoshi","Detective Conan: The Last Magician of the Century","2","Thu, 22 Apr 2021 02:35:59 GMT","1619058959707","2","","","","No","No","dcmk","","0","0","2","508758636194037760","732966109916954677","721059198816747580","1","F","S","S","F","C","F","A","",""
"2sm0m1","2424","2","Monika","Princess Connect! Re: Dive","3","Thu, 22 Apr 2021 02:35:39 GMT","1619058939775","64","","","","No","No","cute","","2","2","3","732966109916954677","732966109916954677","721059198816747580","48","F","S","S","S","A","C","A","",""
"2dcwj7","2246","2","Kasumi Nakasu","Love Live! Nijigasaki High School Idol Club","3","Thu, 22 Apr 2021 01:58:41 GMT","1619056721496","75","","","","No","No","cute","","16","0","3","732966109916954677","732966109916954677","648031568756998155","51","F","S","S","S","A","F","A","",""
"2d6rfj","10305","1","Acting School Teacher","The Pet Girl of Sakurasou","2","Thu, 22 Apr 2021 01:40:33 GMT","1619055633345","5","","","","No","No","sakurasou","","1","0","2","342486388903772160","732966109916954677","648031568756998155","1","F","S","S","F","A","F","A","",""
"2ddb2k","2449","2","Seiko Kimura","Danganronpa 3: The End of Hope's Peak Academy - Despair Arc","4","Wed, 21 Apr 2021 23:45:20 GMT","1619048720216","172","","","","No","No","watchlater","","8","1","4","732966109916954677","732966109916954677","721059198816747580","121","F","S","S","S","S","D","A","",""
"2d7v9t","9950","1","Yokoo","Toilet-Bound Hanako-kun","2","Wed, 21 Apr 2021 23:01:14 GMT","1619046074293","23","","","","No","No","watchlater","","2","1","2","732966109916954677","732966109916954677","721059198816747580","16","F","S","S","S","S","D","A","",""
"2djr47","315","1","Philippe de Malebranche","Sakura Wars 3: Is Paris Burning?","3","Wed, 21 Apr 2021 15:50:29 GMT","1619020229262","7","","","","No","No","lp","","0","0","3","732966109916954677","732966109916954677","721059198816747580","5","F","S","S","S","F","F","A","",""
"2dqz5c","10303","1","Hana Kirisaki","Nisekoi:","2","Wed, 21 Apr 2021 11:25:16 GMT","1619004316133","13","","","","No","No","nisekoi","","4","0","2","245205738673143809","732966109916954677","648031568756998155","8","F","S","S","F","A","F","B","",""
"2d0cm0","260","2","Yuri Sakazaki","Art of Fighting","2","Wed, 21 Apr 2021 10:57:42 GMT","1619002662495","20","","","","No","No","lp","","3","0","2","732966109916954677","732966109916954677","648031568756998155","15","F","S","S","S","B","F","A","",""
"2dvffs","8559","1","Sumire Kano","Toradora!","1","Wed, 21 Apr 2021 09:47:41 GMT","1618998461488","8","","","","No","No","watchlater","","1","0","1","519158781091905549","732966109916954677","797211775825215499","5","F","S","S","F","C","F","B","",""
"27662x","10199","1","Tarou Nanba","Future Diary","3","Wed, 21 Apr 2021 07:27:52 GMT","1618990072447","9","","","","No","No","diary","","1","0","3","732966109916954677","732966109916954677","721059198816747580","5","F","S","S","S","D","F","A","",""
"276wk0","332","1","Fortuna","Re:ZERO -Starting Life in Another World- Season 2","1","Wed, 21 Apr 2021 06:50:06 GMT","1618987806308","16","","","","No","No","zero","","5","0","1","732966109916954677","732966109916954677","648031568756998155","9","F","S","S","S","C","F","A","",""
"276ww6","10242","1","Acting School Teacher","The Pet Girl of Sakurasou","3","Wed, 21 Apr 2021 06:49:59 GMT","1618987799789","11","","","","No","No","sakurasou","","1","0","3","732966109916954677","732966109916954677","648031568756998155","8","F","S","S","S","S","F","A","",""
"27xqw8","2159","2","Dog","Gabriel Dropout","1","Wed, 21 Apr 2021 05:59:28 GMT","1618984768160","14","","","","No","No","keep","","4","2","1","732966109916954677","732966109916954677","648031568756998155","10","F","S","S","S","S","C","A","",""
"27f22x","1997","2","Murasaki Shion","Hololive: Holo no Graffiti","1","Wed, 21 Apr 2021 01:28:57 GMT","1618968537948","32","","","","No","No","cute","","45","2","1","732966109916954677","732966109916954677","632548882231984129","25","F","S","S","S","S","C","A","",""
"27gcxn","1561","2","Shiro","Assassination Classroom","2","Wed, 21 Apr 2021 00:46:57 GMT","1618966017876","27","","","","No","No","watchlater","","1","2","2","732966109916954677","732966109916954677","648031568756998155","20","F","S","S","S","A","C","A","",""
"27vwm8","10288","1","Mao Nonosaka","Future Diary","2","Tue, 20 Apr 2021 14:33:51 GMT","1618929231029","9","","","","No","No","diary","","1","0","2","246334578803867649","732966109916954677","648031568756998155","5","F","S","S","F","A","F","A","",""
"2tc64m","5680","1","Selena's Mother","Wandering Witch: The Journey of Elaina","2","Tue, 20 Apr 2021 14:11:52 GMT","1618927912581","6","","","","No","No","elaina","","2","0","2","466219928425463820","466219928425463820","721059198816747580","5","F","S","F","F","A","F","A","",""
"2t6zjt","10190","1","Gunhead","My Hero Academia 2","1","Tue, 20 Apr 2021 12:52:09 GMT","1618923129936","11","","","","No","No","mha","","1","0","1","732966109916954677","732966109916954677","648031568756998155","8","F","S","S","S","S","F","A","",""
"2t8xcj","8332","1","Sora Tenkuuji","Dokyuu Hentai HxEros","1","Tue, 20 Apr 2021 08:12:26 GMT","1618906346998","7","","","","No","No","cute","","3","0","1","732966109916954677","732966109916954677","648031568756998155","5","F","S","S","S","A","F","A","",""
"2tlsw3","164","2","Lucien Debray","Gankutsuou: The Count of Monte Cristo","1","Tue, 20 Apr 2021 07:23:04 GMT","1618903384803","6","","","","No","No","lp","","0","2","1","732966109916954677","732966109916954677","721059198816747580","5","F","S","S","S","B","C","A","",""
"2tf88f","10125","1","Mr. Brave","My Hero Academia 4","1","Tue, 20 Apr 2021 06:23:25 GMT","1618899805100","10","","","","No","No","mha","","1","2","1","732966109916954677","732966109916954677","648031568756998155","8","F","S","S","S","A","C","A","",""
"2tfkjv","8276","1","Ririka Momobami","Kakegurui","1","Tue, 20 Apr 2021 06:05:55 GMT","1618898755469","37","","","","No","No","kakegurui","","169","9","1","732966109916954677","732966109916954677","648031568756998155","24","F","S","S","S","A","S","C","",""
"2t9kjd","119","2","Mayano Top Gun","Uma Musume: Pretty Derby - BNW no Chikai","2","Tue, 20 Apr 2021 05:17:24 GMT","1618895844699","26","","","","No","No","lp","","5","1","2","732966109916954677","732966109916954677","721059198816747580","19","F","S","S","S","S","D","A","",""
"2trh28","9961","1","Momo Kashiwabara","Domestic Girlfriend","3","Tue, 20 Apr 2021 03:25:48 GMT","1618889148989","32","","","","No","No","watchlater","","4","2","3","493793875840860197","493793875840860197","648031568756998155","21","F","S","F","F","S","C","A","",""
"2888qp","10149","1","Tamanawa","My Teen Romantic Comedy SNAFU TOO!","2","Mon, 19 Apr 2021 14:31:32 GMT","1618842692724","3","","","","No","No","oregairu","","1","0","2","289539638387933185","732966109916954677","721059198816747580","1","F","S","S","F","A","F","A","",""
"28l5j1","1645","2","Yuna","Sword Art Online Movie: Ordinal Scale","1","Mon, 19 Apr 2021 13:37:47 GMT","1618839467713","27","","","","No","No","cute","","24","4","1","732966109916954677","732966109916954677","721059198816747580","20","F","S","S","S","A","A","A","",""
"hxg3ng","6842","1","Kaburamaru","Demon Slayer: Kimetsu no Yaiba","2","Mon, 19 Apr 2021 13:21:47 GMT","1618838507938","45","","","","No","No","demon","","8","0","2","","665196739354951685","783346149062082600","28","F","S","F","F","S","F","A","",""
